"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"841",2018-07-12,"AQS",370350004,4,11.8,"ug/m3 LC",49,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"842",2018-07-13,"AQS",370350004,4,13.9,"ug/m3 LC",55,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"843",2018-07-14,"AQS",370350004,4,16.1,"ug/m3 LC",59,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"844",2018-07-15,"AQS",370350004,4,15.7,"ug/m3 LC",59,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"845",2018-07-16,"AQS",370350004,4,11.3,"ug/m3 LC",47,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"846",2018-07-17,"AQS",370350004,4,7.6,"ug/m3 LC",32,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"847",2018-07-18,"AQS",370350004,4,8.3,"ug/m3 LC",35,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"848",2018-07-19,"AQS",370350004,4,10.1,"ug/m3 LC",42,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"849",2018-07-20,"AQS",370350004,4,10.2,"ug/m3 LC",43,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"850",2018-07-21,"AQS",370350004,4,5.8,"ug/m3 LC",24,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"851",2018-07-22,"AQS",370350004,4,5,"ug/m3 LC",21,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"852",2018-07-23,"AQS",370350004,4,6.7,"ug/m3 LC",28,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"853",2018-07-24,"AQS",370350004,4,5.2,"ug/m3 LC",22,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"854",2018-07-25,"AQS",370350004,4,5.6,"ug/m3 LC",23,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"855",2018-07-26,"AQS",370350004,4,6.7,"ug/m3 LC",28,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"856",2018-07-27,"AQS",370350004,4,8.7,"ug/m3 LC",36,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"857",2018-07-28,"AQS",370350004,4,9.6,"ug/m3 LC",40,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"858",2018-07-29,"AQS",370350004,4,9.2,"ug/m3 LC",38,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"859",2018-07-30,"AQS",370350004,4,9.4,"ug/m3 LC",39,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"860",2018-07-31,"AQS",370350004,4,8,"ug/m3 LC",33,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"861",2018-08-01,"AQS",370350004,4,5,"ug/m3 LC",21,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"862",2018-08-02,"AQS",370350004,4,3.5,"ug/m3 LC",15,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"863",2018-08-03,"AQS",370350004,4,3.7,"ug/m3 LC",15,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"864",2018-08-04,"AQS",370350004,4,5.6,"ug/m3 LC",23,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"865",2018-08-05,"AQS",370350004,4,7,"ug/m3 LC",29,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"866",2018-08-06,"AQS",370350004,4,6.6,"ug/m3 LC",28,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"867",2018-08-07,"AQS",370350004,4,7.4,"ug/m3 LC",31,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"868",2018-08-08,"AQS",370350004,4,5.8,"ug/m3 LC",24,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"869",2018-08-09,"AQS",370350004,4,6.2,"ug/m3 LC",26,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"870",2018-08-10,"AQS",370350004,4,9.1,"ug/m3 LC",38,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"871",2018-08-11,"AQS",370350004,4,6.2,"ug/m3 LC",26,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"872",2018-08-12,"AQS",370350004,4,7.1,"ug/m3 LC",30,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"873",2018-08-13,"AQS",370350004,4,9.7,"ug/m3 LC",40,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"874",2018-08-14,"AQS",370350004,4,11.2,"ug/m3 LC",47,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"875",2018-08-15,"AQS",370350004,4,13.3,"ug/m3 LC",54,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"876",2018-08-16,"AQS",370350004,4,15.7,"ug/m3 LC",59,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"877",2018-08-17,"AQS",370350004,4,11.2,"ug/m3 LC",47,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"878",2018-08-18,"AQS",370350004,4,5.1,"ug/m3 LC",21,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"879",2018-08-19,"AQS",370350004,4,7.3,"ug/m3 LC",30,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"880",2018-08-20,"AQS",370350004,4,7.9,"ug/m3 LC",33,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"881",2018-08-21,"AQS",370350004,4,9,"ug/m3 LC",38,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"882",2018-08-22,"AQS",370350004,4,6.7,"ug/m3 LC",28,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"883",2018-08-23,"AQS",370350004,4,12.5,"ug/m3 LC",52,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"884",2018-08-24,"AQS",370350004,4,8.3,"ug/m3 LC",35,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"885",2018-08-25,"AQS",370350004,4,11.4,"ug/m3 LC",48,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"886",2018-08-26,"AQS",370350004,4,14.2,"ug/m3 LC",55,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"887",2018-08-27,"AQS",370350004,4,15.3,"ug/m3 LC",58,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"888",2018-08-28,"AQS",370350004,4,13.4,"ug/m3 LC",54,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"889",2018-08-29,"AQS",370350004,4,11.5,"ug/m3 LC",48,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"890",2018-08-30,"AQS",370350004,4,10.6,"ug/m3 LC",44,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"891",2018-08-31,"AQS",370350004,4,7.3,"ug/m3 LC",30,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"892",2018-09-01,"AQS",370350004,4,9,"ug/m3 LC",38,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"893",2018-09-02,"AQS",370350004,4,7.5,"ug/m3 LC",31,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"894",2018-09-03,"AQS",370350004,4,7.9,"ug/m3 LC",33,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"895",2018-09-04,"AQS",370350004,4,8.7,"ug/m3 LC",36,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"896",2018-09-05,"AQS",370350004,4,10.1,"ug/m3 LC",42,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"897",2018-09-06,"AQS",370350004,4,10.5,"ug/m3 LC",44,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"898",2018-09-07,"AQS",370350004,4,10,"ug/m3 LC",42,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"899",2018-09-08,"AQS",370350004,4,11.8,"ug/m3 LC",49,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"900",2018-09-09,"AQS",370350004,4,6.7,"ug/m3 LC",28,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"901",2018-09-10,"AQS",370350004,4,6.5,"ug/m3 LC",27,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"902",2018-09-11,"AQS",370350004,4,9.2,"ug/m3 LC",38,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"903",2018-09-20,"AQS",370350004,4,10.9,"ug/m3 LC",45,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"904",2018-09-21,"AQS",370350004,4,12.8,"ug/m3 LC",52,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"905",2018-09-22,"AQS",370350004,4,12.1,"ug/m3 LC",51,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"906",2018-09-23,"AQS",370350004,4,12.1,"ug/m3 LC",51,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"907",2018-09-24,"AQS",370350004,4,5.5,"ug/m3 LC",23,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"908",2018-09-25,"AQS",370350004,4,8.8,"ug/m3 LC",37,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"909",2018-09-26,"AQS",370350004,4,4.6,"ug/m3 LC",19,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"910",2018-09-27,"AQS",370350004,4,5.2,"ug/m3 LC",22,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"911",2018-09-28,"AQS",370350004,4,4.7,"ug/m3 LC",20,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"912",2018-09-29,"AQS",370350004,4,7.8,"ug/m3 LC",33,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"913",2018-09-30,"AQS",370350004,4,8.3,"ug/m3 LC",35,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"914",2018-10-01,"AQS",370350004,4,9.3,"ug/m3 LC",39,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"915",2018-10-02,"AQS",370350004,4,8.8,"ug/m3 LC",37,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"916",2018-10-03,"AQS",370350004,4,7.4,"ug/m3 LC",31,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"917",2018-10-04,"AQS",370350004,4,8.7,"ug/m3 LC",36,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"918",2018-10-05,"AQS",370350004,4,8.5,"ug/m3 LC",35,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"919",2018-10-06,"AQS",370350004,4,12.8,"ug/m3 LC",52,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"920",2018-10-07,"AQS",370350004,4,14.6,"ug/m3 LC",56,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"921",2018-10-08,"AQS",370350004,4,10.2,"ug/m3 LC",43,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"922",2018-10-09,"AQS",370350004,4,4.7,"ug/m3 LC",20,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"923",2018-10-10,"AQS",370350004,4,3.3,"ug/m3 LC",14,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"924",2018-10-11,"AQS",370350004,4,1.9,"ug/m3 LC",8,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"925",2018-10-12,"AQS",370350004,4,3,"ug/m3 LC",13,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"926",2018-10-13,"AQS",370350004,4,2.7,"ug/m3 LC",11,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"927",2018-10-14,"AQS",370350004,4,6,"ug/m3 LC",25,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"928",2018-10-15,"AQS",370350004,4,9.8,"ug/m3 LC",41,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"929",2018-10-16,"AQS",370350004,4,7.9,"ug/m3 LC",33,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"930",2018-10-17,"AQS",370350004,4,3.1,"ug/m3 LC",13,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"931",2018-10-18,"AQS",370350004,4,5.7,"ug/m3 LC",24,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"932",2018-10-19,"AQS",370350004,4,6.2,"ug/m3 LC",26,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"933",2018-10-20,"AQS",370350004,4,6.2,"ug/m3 LC",26,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"934",2018-10-21,"AQS",370350004,4,1.8,"ug/m3 LC",8,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"935",2018-10-22,"AQS",370350004,4,4.7,"ug/m3 LC",20,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"936",2018-10-23,"AQS",370350004,4,6.2,"ug/m3 LC",26,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"937",2018-10-24,"AQS",370350004,4,8.4,"ug/m3 LC",35,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"938",2018-10-25,"AQS",370350004,4,6.6,"ug/m3 LC",28,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"939",2018-10-26,"AQS",370350004,4,6,"ug/m3 LC",25,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"940",2018-10-27,"AQS",370350004,4,0.7,"ug/m3 LC",3,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"941",2018-10-28,"AQS",370350004,4,5.4,"ug/m3 LC",23,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"942",2018-10-29,"AQS",370350004,4,9.6,"ug/m3 LC",40,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"943",2018-10-30,"AQS",370350004,4,5.1,"ug/m3 LC",21,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"944",2018-10-31,"AQS",370350004,4,11.3,"ug/m3 LC",47,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"945",2018-11-01,"AQS",370350004,4,7.2,"ug/m3 LC",30,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
"946",2018-11-02,"AQS",370350004,4,3.5,"ug/m3 LC",15,"Hickory Water Tower",1,100,88101,"PM2.5 - Local Conditions",25860,"Hickory-Lenoir-Morganton, NC",37,"North Carolina",35,"Catawba",35.728889,-81.365556
